AT,V,AP,RH,target
-1.5755634997009582,-1.1289482416630332,1.7362916716680104,1.0364064649133817,475.52
-1.8573638745162864,-1.4571079083765963,-0.18844543218550014,1.2994290673471567,484.41
1.4598291090241446,0.8557488313624012,-0.09582903611204814,-2.1547974536776495,437.89
0.5661193488955334,0.7581665803492547,0.9701014859695366,-1.9883534630750266,445.11
0.864022602271737,0.3229812189761122,0.06414473892388305,-0.5978954345839784,438.86
1.2907488841349477,0.987170088775266,-0.3618906830139387,-0.6889944088644263,440.98
1.0371285468011526,1.562433197570505,-0.5353359338423772,0.3630960008706723,436.65
0.6922585642890609,0.7581665803492547,0.9263191896439117,-1.972599505116754,444.26
-0.9260807310789646,-0.808658111321498,-1.0051536521058428,1.1062718436848529,465.86
0.6721299660879662,0.741640553967996,-0.31305658326613073,0.08294953109094853,444.37
-0.4389686546124695,-0.539519967398144,-0.5353359338423772,1.065174562054576,450.69
-0.7704195716571645,-1.1769524135324032,0.24095785870046277,0.15076004578090668,469.02
0.473527797170497,-0.23654281707507072,-0.2052847769261295,0.36515086495218624,448.86
0.37825243235198125,-0.539519967398144,-0.9495838144617718,0.22884488087843358,447.14
-0.8401987120876265,-0.7441279130708693,0.6703611495864065,0.4884427098430179,469.18
-1.3917223027976253,-1.0046095669849926,0.8539100072592303,0.4507702016819306,482.8
-1.0508780399257527,-0.9007316868742244,0.14497359367888873,1.0254471898119748,476.7
-1.2588735546703995,-1.0754353943332435,1.2412149362936102,0.7733838624796069,474.99
0.43863822695526616,0.7581665803492547,1.0138837822951614,-2.0972612593952618,444.22
-0.4899611033885763,-1.2934215518384165,1.175541491805173,0.349396906993913,461.33
0.2105141140095242,-0.8558753295536655,-0.38714970012487315,-0.8383145321211005,448.06
-0.8308053662604489,-0.7551452639917084,0.21064703816732605,-1.5965593781997165,474.6
1.5322920625480858,1.5104942575151212,-0.45113921013924946,-2.03082065409298,432.06
-0.916687385251787,-1.2344000290482071,0.9178995172736066,0.7185874869725707,467.41
-1.5487253687661653,-0.9542445342040141,0.2628490068632752,1.3549103975480312,473.62
-0.7690776651104249,-1.1738045989835921,-0.053730674260484286,0.49392234739372143,471.81
0.45474110551614166,0.40325048997079693,-0.5100769167314427,-0.2958304146014406,442.99
1.0277352009739749,0.7975142622093941,0.23422212080419952,-1.0985973157795232,442.77
-1.8439448090488895,-1.178526320806809,-0.518496589101767,1.522039342844492,491.49
0.7526443588923457,0.533097840109257,0.07088047682012714,-0.10883778318367865,447.46
1.1163010330587921,0.3568202253758327,-1.8538566270333643,-1.0568150794554079,446.11
0.8626806957249971,-0.15784745335479183,-1.0489359484314678,-0.6828298166198845,442.44
1.255859313919717,0.897457374134148,0.05909293550169998,-1.7287556341104418,446.22
-1.002569404243125,-1.117930890742194,0.5743768845648325,1.271345924899801,471.49
-0.7905481698582594,-0.6638586420761852,-0.7357241362558303,0.956266765734341,463.5
0.7848501160140973,0.3528854571898184,0.46492114375077026,-0.6102246190730611,440.01
1.1552163229142427,0.8683400895576455,0.21906671053763116,-2.048629476132767,441.03
0.2333265253040986,0.6810451239033816,1.0492464062504814,-0.07322013910410526,452.68
-1.662787425239036,-1.0715006261472297,1.2075362468123514,1.158328400416538,474.91
0.4641344513433193,1.1012783661696706,0.7697132835561026,0.9117447106348745,437.91
-1.6292397615705445,-1.0463181097567407,1.911420856970491,1.6508108252860272,477.61
0.9136731445011044,1.6025678330678477,0.5710090156167105,0.7624245873781998,431.65
-1.252164021936701,-0.9463749978319861,-0.7475116775742575,0.16103436618847541,481.09
0.4144839091139519,0.5283761182860407,-0.6229005264936461,0.4178923763777085,445.56
-0.8281215531669697,-1.1376047316722637,-0.0924611671639261,-0.986264745990099,475.74
0.7875339291075765,1.2153866435640752,-0.4881857685686302,1.1473691253151308,435.12
0.25882274969215174,1.018648234263378,0.695620166697341,0.3898092339303526,446.15
1.074701930109863,1.7749106796152583,-2.0121464675952536,-0.2629525892972185,436.64
0.9807684718380872,1.1917780344479918,0.10624310077544691,-1.4958710382055374,436.69
-0.9878084322289888,-0.9542445342040141,0.550801801927959,0.6726955224854276,468.75
-0.5087477950429315,-0.8881404286789796,-0.18170969428925604,-2.2589105671410192,466.6
-0.7757871978441232,-0.7260279794152054,1.8794261019633314,0.5740620465727623,465.48
0.5956412929238057,1.5246594229847719,0.28137228607794645,1.4549137828483723,441.34
0.10718730991057071,1.1917780344479918,-0.12277198769706281,1.267236196736773,441.83
-0.6147584122353643,-1.1808871817184174,0.9667336170214146,-0.6636510851924222,464.7
1.753706642760129,1.2153866435640752,-0.6161647885973829,-1.6410814332991834,437.99
-0.19071594346563284,0.366263669022266,0.3857762234698256,-0.25336322358348706,459.12
-0.17327115835801746,-0.22631241979143427,-0.45282314461331047,1.1549036269473483,459.8
0.8989121724869682,0.7668230703584853,-0.5808021646420822,0.5432390853500542,433.63
0.8412101909771631,0.5228674428256211,0.22917031738201646,-1.7020424010507615,442.84
-1.5621444342335618,-0.9951661233385594,0.207279169219204,0.2336395637352988,485.13
-0.00284902692208115,-0.12479540059227455,1.9922497117254965,-1.517104633714514,459.12
0.04948532840076553,1.024156909723797,-0.2036008424520685,0.20761128536945683,445.31
-1.2843697790584527,-1.0691397652356214,1.5897893724245673,-0.4115877578600548,480.8
1.0169999486000578,0.9580528041987636,-1.35204415376272,-1.433540161066283,432.55
0.4990240215585506,0.7447883685168076,0.02709818049450225,0.21446083230783597,443.86
-0.12227870958191064,0.38593750995233567,0.8488582038370281,1.2494273746969857,449.77
-0.6496479824505953,-0.8354145349863932,0.6619414772161014,-0.096508598694595,470.71
0.46279254479657994,-0.23654281707507072,-0.22380805614081992,0.46172947678333764,452.17
-1.1984877600671147,-1.017200825180237,1.4045565802776825,-0.6533767647848525,478.29
1.3162451085230014,1.3877294901114858,-1.060723489749895,-0.756804923554384,428.54
-1.5500672753129048,-1.0754353943332435,1.2462667397157932,1.0775037465436597,478.27
1.0250513878804957,0.6574365147872976,-0.9478998799877107,-1.0472257137416765,439.58
-0.34235138324721387,-0.3632423526647197,-1.301526119540851,0.5829664575926554,457.32
-1.0951609559681612,-0.7952798994890505,0.9313709930660948,1.2213442322496297,475.51
0.5419650310542197,0.8880139304877153,-0.40567297933956353,1.0692842902176038,439.66
-0.8240958335267508,-1.055761553403174,-0.37536215880644597,0.7891378204378802,471.99
-1.3434136671149977,-1.1769524135324032,0.30999917213702216,1.2638114232675834,479.81
0.2601646562388916,0.5952671774482773,-0.3501031416955115,-1.102707043942551,446.58
1.117642939605532,0.31668558987849005,0.11129490419762998,-1.3054536333185858,437.76
-0.1142272703014724,-1.1478351289559003,-2.0239340089136806,-0.6513219007033391,459.36
-0.818728207339792,-0.8519405613676517,0.47502475059515553,-0.41501253132924437,464.33
0.4480315727824433,-0.63710221841129,-0.429248061976437,-0.9040701827295442,444.36
0.575512694722711,0.40010267542198585,0.17865228316014747,0.08500439517246247,438.64
0.2212493663834417,-1.0392355270219151,-1.9195300715218016,-2.093151531232234,455.13
1.0585990515489871,0.9934657178728893,0.6400503290532698,-1.2403829374039799,450.22
0.6922585642890609,0.741640553967996,-0.6599470849230078,0.7055733477896498,440.43
0.5674612554422728,-0.008326262286261462,-0.07562182242331587,-0.6020051627470063,444.97
1.792621932615579,1.130395650746174,-1.357095957184903,-1.4999807663685651,433.94
0.8492616302576008,1.4853117411246324,-0.16487034954862667,0.8542085163524861,439.73
1.1444810705403252,1.5403984957288268,-1.2409044784745966,0.14391049884252655,434.48
0.2708999086128091,0.5142109528163905,0.7865526282967128,0.5699523184097344,442.33
-0.26586271008305346,-0.7252410257780022,0.1685486763157622,-1.4650480769828291,457.67
0.23064271221061933,0.27182923255793107,0.9330549275401558,-0.21843053419775102,454.66
1.212918304424048,1.018648234263378,0.7495060698673511,-1.3342217304597799,432.21
-0.4081048040374573,-0.8291189058887704,-0.16992215297080973,0.26857225312103483,457.66
1.1082495937783545,0.7440014148796045,-0.5033411788351986,-0.5232353729556412,435.21
0.17696645034103278,-0.5410938746725499,-0.9462159455136496,-0.14582533665092767,448.22
-1.1877525076931974,-0.9951661233385594,0.08940375603481754,0.5925558233063868,475.51
0.12865781465840523,0.6771103557173673,-0.0032126400386153055,0.4267967873976026,446.53
0.7781405832803989,0.2372032725210085,-0.26253854904424256,-1.795881194106561,441.3
1.410178566794777,1.1831215444387613,-0.9411641420914666,-1.0698292186383294,433.54
-1.2266677975486477,-0.7496365885312889,-0.11266838085267752,0.8206457363544266,474.77
0.2266169925704002,0.43236777454729997,0.6164752464163964,0.2569280233257895,450.74
0.5030497411987692,0.8463053877159674,0.17865228316014747,-0.4061081203093513,442.7
1.6852694088764069,1.0886871079744262,-1.6703077693605404,-0.7444757390653008,426.56
-0.7234528425212765,-0.943227183283175,0.46155327480264824,0.28227134699779416,463.71
1.0814114628435614,0.9934657178728893,0.6046877050979692,-0.9958541117038299,447.06
0.3084732919215192,0.27182923255793107,0.8017080385632812,-0.3828196607188606,452.27
0.8197396862293286,0.7581665803492547,0.8808529588442259,-2.134933767556349,445.78
0.5406231245074797,1.1012783661696706,0.7865526282967128,0.7432458559507371,438.65
-1.525912957471591,-1.0652049970496071,-0.2877975661551962,1.1288753485815064,480.15
0.5084173673857282,0.646419163866459,0.5390142606095318,-0.41775235010459666,447.19
0.7606957981727835,-0.4639724182266768,-0.8064493841664507,-0.08006968604248442,443.04
-0.31551325231242083,0.27182923255793107,0.5053355711282731,0.9884596363447248,455.75
-0.19474166310585198,-0.38685096178080314,0.9381067309623581,1.5747808542700144,455.86
0.23869415149105708,-0.5772937419838783,0.11466277314577117,-0.8259853476320174,457.68
-1.13944387201057,-1.1218656589282083,0.2847401550260876,1.032296736750354,479.11
1.4397005108230494,1.562433197570505,-0.9798946349948893,0.1000733984368974,432.84
0.49768211501181076,0.646419163866459,0.49186409533576575,-0.35131174480231414,448.37
0.27358372170628836,-0.539519967398144,-0.959687421306157,0.2665173890395209,447.06
0.532571685227042,-0.4010161272504533,0.14160572473076669,-1.6280672941162626,443.53
0.29773803954760214,0.5622151246857606,-0.3585228140658166,1.295319339184129,445.21
0.05082723494750539,0.9879570424124692,-0.03520739504581303,-0.5972104798901402,450.93
0.614427984578161,0.2033642661212886,-0.15813461165236342,-0.3609011105160455,441.29
-0.20681882202650886,-0.7441279130708693,0.205595234745143,-1.6691645757465399,458.85
-1.7553789769640722,-0.8385623495352043,0.838754596992662,0.07952475762175895,481.46
-0.951576955467018,-0.8574492368280713,0.6181591808904574,0.5281700820856192,467.19
-0.8388568055408869,-1.0014617524361815,1.2193237881307977,-0.14651029134476595,461.54
0.9995551634924424,-0.11535195694584073,-1.1752310339861594,-1.3328518210721039,439.08
-0.45104581353312634,-0.7842625485682114,1.0492464062504814,-0.9554417847673908,468.8
1.5551044738426598,1.3908773046602976,-1.448028418784294,-1.1054468627179028,426.93
-1.2186163582682097,-1.3044389027592556,1.869322495118927,-0.20678630440250567,474.65
-0.7851805436713005,-0.7944929458518478,1.62851986532799,0.6891344351375391,468.97
0.7580119850793042,1.3593991591721855,-0.518496589101767,0.9624313579788828,433.97
0.7741148636401802,0.37255929811988814,-0.21538838377049566,-0.3102144631720372,444.51
-0.6147584122353643,-1.0715006261472297,0.34199392714420074,-0.15952443052768694,469.03
-1.0602713857529302,1.324773199135263,1.0273552580876688,0.16240427557615203,466.56
0.07766536588229843,-0.17752129428486155,-0.1867614977114391,-1.768483006353043,457.57
1.0277352009739749,0.41190697998002757,-1.1819667718824034,-0.09034400645005414,440.13
1.1968154258631718,1.2224692262989005,-1.6315772764570986,-0.46295935989790143,433.24
-0.23499885950804175,-0.8330536740747847,-0.7778224981073942,0.09733357966154613,452.55
0.5607517227085744,1.3428731327909273,-1.889219250988684,-0.5841963407072192,443.29
1.1095915003250942,1.6277503494583363,-1.311629726385217,0.12473176741506374,431.76
-0.3101456261254623,-0.7496365885312889,-0.9175890594545931,-1.1595582835311011,454.97
-0.22963123332108276,0.6897016139126122,-0.1412952669117532,1.4412146889716129,456.7
-1.7781913882586464,-1.1336699634862502,-0.9276926662989593,0.9069500277780084,486.03
-1.0562456661127113,-1.1289482416630332,-0.31810838668831376,0.6603663379963449,472.79
0.0843748986159968,0.23169459706058898,-0.5286001959461331,1.0350365555257062,452.03
0.1863597961682104,-0.008326262286261462,-0.16823821849674872,0.8425642865572407,443.41
0.7325157606912506,1.024156909723797,0.207279169219204,-1.0218823900696723,441.93
1.4262814453556532,1.3121819409400186,-0.9681070936764621,0.06651061843883796,432.64
-1.5446996491259462,-1.4216949947024706,-0.018368050305183656,0.9959941379769423,480.25
-0.3745571403689659,-1.154917711690725,-1.4800231737914726,0.6980388461574323,466.68
-1.7983199864597412,-1.1202917516538025,1.1671218194348678,-0.5526884247906737,494.39
0.3621495537911057,0.008986717732199808,-0.13455952901548995,0.11651231108900893,454.72
-0.22426360713412427,0.20021645157247753,-0.16487034954862667,0.7679042249289034,448.71
0.20648839436930555,-0.9306359250879307,0.028782114968563276,0.49392234739372143,469.76
0.17294073070081414,-0.7409800985220583,-0.6094290507011387,0.12541672210890203,450.71
0.614427984578161,0.3528854571898184,-0.5824860991161432,0.16719895843301724,444.01
-0.0632348215253656,0.30645519259485415,0.7074077080157873,0.2336395637352988,453.2
0.1648892914203759,0.27891181529275644,-0.14634707033393626,0.8329749208435093,450.87
0.5392812179607404,0.7518709512516325,1.0795572267835989,-1.0520203965985422,441.73
-0.7422395341756318,-1.1635742016999557,0.8673814830517185,0.34323231474937116,465.09
0.7486186392521266,0.8124663813162469,1.2344791983973662,-1.4458693455553664,447.28
-1.7594046966042913,-1.178526320806809,-0.28948150062925726,1.396007679178308,491.16
0.05753676768120329,0.646419163866459,0.7966562351410981,0.16651400373917893,450.98
0.673471872634706,0.728262342135549,0.08266801813857344,-0.39377893582026763,446.3
-0.5503468979918608,-0.9660488387620558,0.6989880356454631,0.08705925925397641,460.84
0.6184537042183801,1.1964997562712087,0.028782114968563276,-1.3753190120900574,442.56
-0.8321472728071887,-1.0085443351710064,1.1671218194348678,1.0555851963408447,467.3
-1.1528629374779664,-1.0754353943332435,1.3826654321148701,1.565191488556283,479.13
0.7056776297564575,-0.15784745335479183,-0.7643510223148869,-0.3458321072516106,441.15
0.3675171799780642,0.37255929811988814,-0.2490670732517544,0.8959907526766012,445.52
-1.0334332548181373,-1.0715006261472297,0.39756376478827193,0.8240705098236162,475.4
-0.6442803562636368,-1.0715006261472297,0.27800441712982443,-0.04582195135058668,469.3
-1.280344059418234,-0.9983139378873704,0.6585736082679602,1.6788939677333832,463.57
0.5392812179607404,1.130395650746174,-1.1028218516014587,0.26788729842719655,445.32
-0.47117441173422103,-0.7944929458518478,1.1957487054939242,0.49871703025058767,461.03
-0.6093907860484058,-0.8794839386697489,0.2914758929223317,-1.808210378595645,466.74
0.6023508256575041,0.43787645000771946,0.8774850898961037,-1.0650345357814637,444.04
1.3994433144208596,1.018648234263378,0.7309827906526608,-1.3849083778037883,434.01
-0.655015608637554,-0.7401931448848555,1.2193237881307977,0.7535201763583068,465.23
1.0666504908294252,1.1831215444387613,-0.6111129851751997,-0.11842714889741005,440.6
-0.7731033847506437,-0.7449148667080719,1.7514470819345596,1.3466909412219754,466.74
0.9660074998239511,1.6757545213277063,0.7023559045935851,0.08500439517246247,433.48
-0.9717055536681128,-1.0502528779427542,1.7009290477126906,0.3870694151550003,473.59
-0.881797815036556,-0.9888704942409366,1.2614221499823617,-0.6074848002977099,474.81
-0.096782485193857,-0.8062972504098895,0.7276149217045387,-0.3478869713331245,454.75
0.11389684264426908,-0.3632423526647197,-0.6161647885973829,-0.1711686603229323,452.94
1.4853253334121976,1.166595518057502,-0.5589110164792507,-0.7979022051846614,435.83
-1.6238721353835859,-1.1871828108160398,0.2140149071154481,0.3048748518944465,482.19
-0.5409535521646833,-1.1163569834677889,-0.03857526399393508,1.572041035494663,462.59
0.6909166577423214,0.8124663813162469,1.2513185431379954,-1.2033953839367304,447.82
-1.2910793117921513,-0.9983139378873704,0.21738277606357015,1.5275189803951956,462.73
0.37288480616502273,0.7007189648334513,-0.20191690797800746,0.7836581828871766,447.98
-0.6308612907962403,-1.1801002280812143,-0.6919418399302054,0.13637599721030907,462.72
0.6882328446488422,0.3269159871621265,0.5996359016757861,-0.39788866398329553,442.42
0.4762116102639762,-0.4639724182266768,-0.7778224981073942,0.5213205351472401,444.69
-0.7570005061897679,-1.204495790834501,0.5844804914092178,0.40556319188862583,466.7
-0.033712877497093306,0.8124663813162469,1.1991165744420464,0.5336497196363227,453.84
-1.709754154374924,-1.4342862528977156,1.4416031387070634,0.7535201763583068,486.37
1.2598850335599354,0.45361552275177547,0.36388507530701314,-1.8602669353273293,440.43
0.8546292564445593,0.6897016139126122,-0.3905175690729952,-1.3253173194398864,446.82
-1.8466286221423687,-1.1667220162487675,-1.3722513674514714,-0.923248914157007,484.91
0.9217245837815422,1.3641208809954024,-0.8401280736477095,0.13637599721030907,437.76
1.1914477996762134,1.0839653861512093,0.0018391633835677635,-2.108220534496669,438.91
-0.41078861713093656,-1.1620002944255505,-0.8906461078695784,-0.18692261828120554,464.19
0.4426639465954848,1.061143730672329,-0.5673306888495749,1.259016740410717,442.19
0.5781965078161903,-0.5410938746725499,-0.8216047944330191,-0.6684457680492879,446.86
-0.29135893447110706,-0.7952798994890505,0.9482103378067241,-0.8081765255922306,457.15
-1.739276098403196,-0.8385623495352043,1.1587021470645436,-0.25747295174651497,482.57
-1.2615573677638787,-1.0266442688266708,-0.9798946349948893,1.6967027897731704,476.03
1.2370726222653616,1.4380945228924644,-0.76940282573707,0.4130976935208433,428.89
-1.0213560958974803,-1.1077004934585581,0.8101277109336055,0.5459789041254064,472.7
0.39301340436611737,-0.15784745335479183,-0.7104651191448959,0.38912427923651427,445.6
-0.6080488795016661,-0.17752129428486155,0.23085425185607747,0.48433298167999006,464.78
0.7821663029206181,0.3654767153850633,0.6333145911570257,-1.517104633714514,440.42
1.102881967591396,1.2972298218331657,-1.5659038319686613,-0.07801482196097048,428.41
0.5459907506944383,1.272047305442676,-0.43935166882082227,0.1425405894548509,438.5
0.7177547886771144,0.40325048997079693,-0.9125372560323909,-0.3013100521521441,438.28
-1.5071262658172357,-1.0754353943332435,1.530851665832374,1.580260491820718,476.29
0.37691052580524187,0.329276848073735,-0.2962172385255013,-0.1896624370565568,448.46
1.3779728096730257,0.22697287523737206,-0.7811903670555163,-1.8842403496116578,438.99
-1.0696647315801078,-1.1871828108160398,0.7815008248745298,-1.0520203965985422,471.8
-0.7529747865495491,-0.9337837396367418,-0.08740936374174303,0.5877611404495215,471.81
0.028014823652931002,0.3804288344919161,0.48176048849139963,-0.2732269097047882,449.82
0.8506035368043402,1.0839653861512093,-0.021735919253305702,-0.9705107880318258,442.14
0.505733554292249,0.3528854571898184,-0.5925897059605094,0.5637877261651936,441.46
-1.2145906386279908,-1.1084874470957609,-0.31810838668831376,0.856263380434,477.62
0.17696645034103278,0.5952671774482773,-0.30463691089580647,-0.5410441949954283,446.76
-0.7395557210821523,-1.1399655925838723,-0.13455952901548995,0.5370744931055133,472.52
-1.4883395741628804,-1.069926718872824,1.3489867426336113,1.5453278024349828,471.58
0.6989680970227592,1.4231424037856115,-2.039089419180249,1.1596983098042135,440.85
1.0653085842826855,1.3900903510230944,-0.7778224981073942,1.021337461648947,437.33
-1.2347192368290856,-1.069926718872824,0.40766737163263805,0.5596779980021657,469.22
-1.495049106896579,-1.0644180434124044,1.7261880648236252,1.1323001220506959,471.11
1.3645537442056288,0.960413665110372,-0.3837818311767511,-2.0369852463375215,439.17
0.3903295912726381,0.6259583692991861,-0.1934972356076832,-0.6951590011089682,445.33
-1.1099219279822974,-1.1871828108160398,0.9027441070070382,-1.1075017267994167,473.71
0.08034917897577767,0.27182923255793107,0.5087034400763951,0.3048748518944465,452.66
0.37154289961828335,0.40325048997079693,-1.0337805381648995,1.1816168600070285,440.99
-0.6442803562636368,-1.2115783735693264,0.205595234745143,-0.8444791243656423,467.42
0.8009529945749733,0.3552463181014269,-0.5454395406867625,-0.20541639501483006,444.14
0.026672917106191615,0.17503393518198826,1.231111329449244,0.05075666048056473,457.17
-0.8026253287789162,-0.00045672591423401895,0.4480817990101409,0.14459545353636485,467.87
0.6358984893259955,1.2917211463727456,-0.5858539680642653,0.612419509427688,442.04
-0.48056775756139863,-0.7653756612753448,1.0542982096726643,-0.36706570276058736,471.36
1.5738911654970151,1.3003776363819763,-0.4898697030426913,-1.7828670549236403,431.33
0.002518599264877838,0.40010267542198585,0.13655392130858363,0.2987102596499047,447.61
1.0102904158663595,0.8250576395114924,0.5070195056023341,-0.6581714476417182,443.87
0.2333265253040986,-0.15784745335479183,-0.6835221675598813,0.44255074535587485,446.87
-1.2347192368290856,-1.0463181097567407,1.231111329449244,1.4062819995858777,465.74
-0.02566143821665506,0.2033642661212886,0.12813424893825937,0.797357276763936,447.86
0.5231783393998644,0.6810451239033816,1.1620700160126656,-0.21569071542239976,447.65
0.4963402084650713,0.7211797594007237,-0.2490670732517544,0.7487254935014406,437.87
-1.3944061158911047,-0.9951661233385594,0.6080555740460912,0.0007549678303937481,483.51
-1.2548478350301804,-1.0109051960826148,0.8337027935704789,0.8809217494121664,479.65
0.17294073070081414,0.3033073780460425,0.6097395085201522,-0.5396742856077517,455.16
0.4668182644367986,1.3334296891444937,-1.8134421996558614,1.4576536016237245,431.91
-0.9233969179854853,-1.0077573815338037,0.14665752815294975,0.9240738951239572,470.68
1.1592420425544612,1.166595518057502,-0.6683667572933321,-1.0362664386402696,429.28
-0.06994435425906396,0.38593750995233567,0.8522260727851693,1.1199709375616123,450.81
0.6426080220596939,1.5104942575151212,-0.29790117299956237,0.9644862220603968,437.73
0.1192644688312276,1.16029988895988,-1.9633123678474265,0.4322764249483061,442.86
-1.0052532173366042,-0.7323236085128276,1.3894011700111142,-1.5609417341201426,482.99
1.1324039116196682,0.8628314140972254,0.0018391633835677635,-1.4623082582074773,440.0
0.28163516098672614,-0.35301195538108326,0.2948437618704538,0.3439172694432095,455.28
0.543306937600959,0.9643484332963858,-1.8841674475664818,0.8137961894160465,436.94
-0.460439159360304,-1.2934215518384165,1.5325356003064352,0.6726955224854276,461.06
0.684207125008623,1.1917780344479918,0.11971457656795424,-1.3575101900502702,438.28
-1.2306935171888664,-1.1588524798767394,-0.24401526982957134,1.065174562054576,472.61
1.325638454350179,1.2972298218331657,-1.6096861282942863,-0.8506437166101837,426.85
-0.9475512358267991,-1.1478351289559003,0.7579257422376563,-0.8335198492642348,470.18
0.516468806666166,0.008986717732199808,-0.1598185461264436,-0.34377724317009667,455.38
1.255859313919717,0.9643484332963858,-1.1482880824011448,-1.074623901495195,428.32
-1.3286526951008615,-0.9298489714507274,-0.45282314461331047,0.7069432571773254,480.35
-0.013584279295998172,0.17503393518198826,1.1688057539089287,0.32816331148493627,455.56
0.1877017027149503,0.31668558987849005,-0.02005198477924468,-0.47734340846849804,447.66
0.6801814053684039,1.130395650746174,-1.0977700481792758,0.3911791433180282,443.06
0.20648839436930555,0.35839413265023795,0.15676113499733504,-0.29788527868295456,452.43
-1.1917782273334165,-1.0046095669849926,1.1250234575833038,-0.1492501101201182,477.81
1.211576397877308,1.531742005719596,-1.4379248119399086,0.9384579436945548,431.66
1.3712632769393271,1.5427593566404352,-1.4699195669471063,0.0678805278265136,431.8
0.4480315727824433,1.130395650746174,-1.1129254584458441,0.2952854861807151,446.67
0.6721299660879662,0.4709285027702368,0.7983401696151591,-0.9417426908906316,445.26
1.7416294838394726,1.2264039944849143,0.09950736287920282,-2.1678115928605712,425.72
1.5738911654970151,1.4152728674135842,-0.7626670878408258,-0.0026698056387958317,430.58
0.5661193488955334,0.4693545954958315,0.9566300101770484,0.26377757026416865,439.86
0.7982691814814941,0.38121578812911877,0.008574901279811855,-0.43076648928751765,441.11
1.0693343039229046,1.324773199135263,-0.27937789378487193,-1.4047720639250894,434.72
1.4021271275143394,1.034387307007434,0.16349687289357911,-2.347269722646115,434.01
-1.0012274976963853,-1.0337268515614957,1.039142799406096,-0.5369344668324004,475.64
-0.877772095396337,-1.0014617524361815,1.2075362468123514,0.06925043721418923,460.44
1.1592420425544612,1.130395650746174,-1.3133136608592781,-0.2800764566431674,436.4
-0.8321472728071887,-1.0683528115984187,0.9162155827995456,1.409021818361229,461.03
-1.1635981898518837,-1.0046095669849926,1.1250234575833038,-0.23829422031905215,479.08
0.9163569575945837,1.1673824716947052,-0.6649988883452099,0.7398210824815474,435.76
-0.8831397215832956,-0.6921889730154855,0.33020638582577355,0.3658358196460246,460.14
0.792901555294535,1.6757545213277063,0.6922522977492189,-0.2739118643986255,442.2
0.4064324698335141,-0.27746440620961543,-0.7458277431001965,-0.20610134970866836,447.69
1.2357307157186217,1.5238724693475687,-1.1129254584458441,-0.3478869713331245,431.15
0.40911628292699337,0.728262342135549,0.17865228316014747,-0.10609796440832639,445.0
1.1055657806848753,1.4876726020362399,-2.0104625331211734,0.8610580632908652,431.59
-0.7878643567647801,-0.7740321512845755,2.4721710368333474,-0.1519899288954695,467.22
1.1391134443533666,-0.22631241979143427,-0.1850775632373781,-1.4136764749449824,445.33
-1.0535618530192319,-0.7252410257780022,-0.008264443460798375,1.121340846949289,470.57
-1.1998296666138544,-1.1564916189651309,0.9195834517476676,0.024043427420884448,473.77
0.6560270875270902,0.4709285027702368,0.7006719701195241,-0.984209881908585,447.67
-1.088451423234463,-1.1218656589282083,0.256113268967012,0.941197762469906,474.29
1.3175870150697406,1.3389383646049127,-0.8738067631289491,-0.43213639867519327,437.14
